 3.04500000e-05  1.20689472e+00  3.04500000e-05  1.80000000e+00 
 3.05500000e-05  1.20689108e+00  3.05500000e-05  1.80000000e+00 
 3.06500000e-05  1.20689469e+00  3.06500000e-05  1.80000000e+00 
 3.07500000e-05  1.20689111e+00  3.07500000e-05  1.80000000e+00 
 3.08500000e-05  1.20689465e+00  3.08500000e-05  1.80000000e+00 
 3.09500000e-05  1.20689115e+00  3.09500000e-05  1.80000000e+00 
 3.10500000e-05  1.20689462e+00  3.10500000e-05  1.80000000e+00 
 3.11500000e-05  1.20689118e+00  3.11500000e-05  1.80000000e+00 
 3.12500000e-05  1.20689458e+00  3.12500000e-05  1.80000000e+00 
 3.13500000e-05  1.20689122e+00  3.13500000e-05  1.80000000e+00 
 3.14500000e-05  1.20689455e+00  3.14500000e-05  1.80000000e+00 
 3.15500000e-05  1.20689125e+00  3.15500000e-05  1.80000000e+00 
 3.16500000e-05  1.20689452e+00  3.16500000e-05  1.80000000e+00 
 3.17500000e-05  1.20689128e+00  3.17500000e-05  1.80000000e+00 
 3.18500000e-05  1.20689448e+00  3.18500000e-05  1.80000000e+00 
 3.19500000e-05  1.20689131e+00  3.19500000e-05  1.80000000e+00 
 3.20500000e-05  1.20689445e+00  3.20500000e-05  1.80000000e+00 
 3.21500000e-05  1.20689135e+00  3.21500000e-05  1.80000000e+00 
 3.22500000e-05  1.20689442e+00  3.22500000e-05  1.80000000e+00 
 3.23500000e-05  1.20689138e+00  3.23500000e-05  1.80000000e+00 
 3.24500000e-05  1.20689439e+00  3.24500000e-05  1.80000000e+00 
 3.25500000e-05  1.20689141e+00  3.25500000e-05  1.80000000e+00 
 3.26500000e-05  1.20689436e+00  3.26500000e-05  1.80000000e+00 
 3.27500000e-05  1.20689144e+00  3.27500000e-05  1.80000000e+00 
 3.28500000e-05  1.20689433e+00  3.28500000e-05  1.80000000e+00 
 3.29500000e-05  1.20689147e+00  3.29500000e-05  1.80000000e+00 
 3.30500000e-05  1.20689430e+00  3.30500000e-05  1.80000000e+00 
 3.31500000e-05  1.20689149e+00  3.31500000e-05  1.80000000e+00 
 3.32500000e-05  1.20689427e+00  3.32500000e-05  1.80000000e+00 
 3.33500000e-05  1.20689152e+00  3.33500000e-05  1.80000000e+00 
 3.34500000e-05  1.20689425e+00  3.34500000e-05  1.80000000e+00 
 3.35500000e-05  1.20689155e+00  3.35500000e-05  1.80000000e+00 
 3.36500000e-05  1.20689422e+00  3.36500000e-05  1.80000000e+00 
 3.37500000e-05  1.20689158e+00  3.37500000e-05  1.80000000e+00 
 3.38500000e-05  1.20689419e+00  3.38500000e-05  1.80000000e+00 
 3.39500000e-05  1.20689160e+00  3.39500000e-05  1.80000000e+00 
 3.40500000e-05  1.20689417e+00  3.40500000e-05  1.80000000e+00 
 3.41500000e-05  1.20689163e+00  3.41500000e-05  1.80000000e+00 
 3.42500000e-05  1.20689414e+00  3.42500000e-05  1.80000000e+00 
 3.43500000e-05  1.20689165e+00  3.43500000e-05  1.80000000e+00 
 3.44500000e-05  1.20689412e+00  3.44500000e-05  1.80000000e+00 
 3.45500000e-05  1.20689168e+00  3.45500000e-05  1.80000000e+00 
 3.46500000e-05  1.20689409e+00  3.46500000e-05  1.80000000e+00 
 3.47500000e-05  1.20689170e+00  3.47500000e-05  1.80000000e+00 
 3.48500000e-05  1.20689407e+00  3.48500000e-05  1.80000000e+00 
 3.49500000e-05  1.20689173e+00  3.49500000e-05  1.80000000e+00 
 3.50500000e-05  1.20689404e+00  3.50500000e-05  1.80000000e+00 
 3.51500000e-05  1.20689175e+00  3.51500000e-05  1.80000000e+00 
 3.52500000e-05  1.20689402e+00  3.52500000e-05  1.80000000e+00 
 3.53500000e-05  1.20689177e+00  3.53500000e-05  1.80000000e+00 
 3.54500000e-05  1.20689400e+00  3.54500000e-05  1.80000000e+00 
